Transaction ID,Car ID,Customer ID,Rental Start Date,Rental End Date,Rental Duration (hours),Car Type,Rental Price ($),Payment Method
2510,528,4038,2023-03-04 16:39:15,2023-03-10 20:04:51,3,Convertible,90,Cash
2511,279,2708,2023-07-10 04:52:09,2023-07-13 09:05:53,4,Truck,100,Debit Card
2512,998,4739,2023-10-18 09:12:45,2023-10-22 07:22:38,22,Sedan,330,Cash
2513,306,112,2023-01-18 23:20:22,2023-01-25 21:53:07,22,Sedan,330,Cash
2514,893,1498,2023-09-14 10:31:09,2023-09-16 08:17:47,21,SUV,420,Cash
2515,949,4603,2023-08-21 13:25:04,2023-08-24 18:14:56,4,Convertible,120,Debit Card
2516,421,1180,2023-10-29 14:29:13,2023-11-01 03:16:41,12,Convertible,360,Credit Card
2517,220,1775,2023-08-25 23:16:30,2023-08-28 14:44:30,15,SUV,300,Mobile Payment
2518,656,3475,2023-09-25 00:56:03,2023-09-26 07:32:37,6,Sedan,90,Cash
2519,588,171,2023-12-14 23:08:29,2023-12-16 06:56:28,7,Truck,175,Credit Card
2520,16,4255,2023-05-31 17:46:39,2023-06-06 06:31:18,12,Sedan,180,Mobile Payment
2521,534,3688,2023-07-06 14:26:12,2023-07-11 15:49:43,1,SUV,20,Mobile Payment
2522,703,178,2023-04-02 09:38:35,2023-04-08 13:54:27,4,Convertible,120,Credit Card
2523,61,2071,2023-10-01 01:07:12,2023-10-03 03:17:50,2,Convertible,60,Cash
2524,984,920,2023-01-19 03:15:53,2023-01-20 14:55:40,11,Sedan,165,Cash
2525,109,1118,2023-05-22 18:18:30,2023-05-26 02:23:34,8,Convertible,240,Mobile Payment
2526,669,2985,2023-06-04 15:51:09,2023-06-06 03:06:11,11,Convertible,330,Mobile Payment
2527,541,1356,2023-12-15 03:55:04,2023-12-20 12:44:39,8,Convertible,240,Debit Card
2528,736,2363,2023-07-06 06:18:41,2023-07-12 01:29:15,19,Truck,475,Debit Card
2529,492,3513,2023-10-06 17:46:45,2023-10-08 17:38:25,23,Truck,575,Mobile Payment
2530,673,2326,2023-11-09 03:31:21,2023-11-12 10:43:36,7,SUV,140,Mobile Payment
2531,921,561,2023-02-09 02:35:17,2023-02-15 09:20:18,6,Sedan,90,Credit Card
2532,736,180,2023-05-05 02:48:14,2023-05-11 00:06:49,21,SUV,420,Debit Card
2533,541,3053,2023-05-20 11:58:34,2023-05-20 23:50:19,11,SUV,220,Credit Card
2534,118,2076,2023-02-16 12:14:48,2023-02-21 04:51:59,16,Truck,400,Mobile Payment
2535,151,1216,2023-09-29 03:15:29,2023-09-30 10:37:40,7,Convertible,210,Mobile Payment
2536,770,2819,2023-11-19 04:29:17,2023-11-22 19:32:26,15,Convertible,450,Cash
2537,982,531,2023-01-17 03:45:54,2023-01-18 15:20:07,11,Sedan,165,Debit Card
2538,519,3786,2023-01-09 04:34:38,2023-01-15 17:44:59,13,Truck,325,Cash
2539,217,2731,2023-11-12 02:02:28,2023-11-14 16:56:34,14,Truck,350,Debit Card
2540,957,2811,2023-04-19 13:22:42,2023-04-23 20:45:58,7,Sedan,105,Credit Card
2541,21,4222,2023-05-08 18:35:38,2023-05-13 18:11:01,23,SUV,460,Mobile Payment
2542,800,2226,2023-08-05 06:32:10,2023-08-08 12:00:35,5,Convertible,150,Debit Card
2543,797,2447,2023-02-03 00:27:05,2023-02-03 02:19:10,1,Sedan,15,Debit Card
2544,161,3194,2023-08-18 04:19:30,2023-08-22 15:51:17,11,SUV,220,Cash
2545,297,3454,2023-03-11 17:47:18,2023-03-17 02:40:36,8,SUV,160,Mobile Payment
2546,15,1271,2023-03-12 02:52:58,2023-03-18 13:16:03,10,Convertible,300,Debit Card
2547,281,1187,2023-03-08 00:06:44,2023-03-09 18:41:14,18,Sedan,270,Cash
2548,90,423,2023-08-04 07:12:59,2023-08-09 05:26:52,22,SUV,440,Credit Card
2549,925,866,2023-09-05 09:02:01,2023-09-07 13:29:31,4,Sedan,60,Debit Card
2550,589,3825,2023-04-02 07:20:00,2023-04-05 17:39:01,10,Convertible,300,Mobile Payment
2551,496,3346,2023-07-27 02:26:18,2023-07-30 10:55:23,8,Truck,200,Credit Card
2552,499,4454,2023-10-04 14:40:41,2023-10-04 16:36:22,1,Sedan,15,Cash
2553,319,2217,2023-03-17 16:50:53,2023-03-24 01:57:20,9,SUV,180,Mobile Payment
2554,972,1269,2023-03-08 20:38:13,2023-03-14 01:21:56,4,Convertible,120,Mobile Payment
2555,805,4583,2023-06-24 10:11:25,2023-06-29 15:20:48,5,SUV,100,Debit Card
2556,169,3943,2023-04-19 22:47:10,2023-04-24 11:38:39,12,Truck,300,Debit Card
2557,148,1485,2023-03-31 09:12:53,2023-04-05 15:44:27,6,Sedan,90,Cash
2558,84,3007,2023-07-01 15:19:11,2023-07-04 04:27:57,13,SUV,260,Cash
2559,634,486,2023-06-17 21:49:02,2023-06-23 10:47:11,12,Convertible,360,Mobile Payment
2560,61,487,2023-01-12 15:25:34,2023-01-16 07:49:14,16,Convertible,480,Cash
2561,247,4549,2023-01-17 20:00:50,2023-01-23 12:02:15,16,SUV,320,Cash
2562,183,254,2023-11-28 10:57:33,2023-12-01 15:41:06,4,Convertible,120,Debit Card
2563,867,1032,2023-07-29 04:03:23,2023-07-31 01:57:22,21,Truck,525,Debit Card
2564,540,2537,2023-10-07 00:33:18,2023-10-10 20:32:36,19,Sedan,285,Credit Card
2565,361,4313,2023-11-10 00:52:59,2023-11-10 14:38:18,13,Convertible,390,Cash
2566,45,2500,2023-11-06 19:25:43,2023-11-11 08:58:17,13,SUV,260,Mobile Payment
2567,765,3898,2023-02-15 06:55:33,2023-02-21 23:13:07,16,Convertible,480,Cash
2568,479,288,2023-05-20 18:50:26,2023-05-25 17:17:48,22,Sedan,330,Cash
2569,65,2771,2023-02-28 00:07:41,2023-03-01 02:30:21,2,Convertible,60,Mobile Payment
2570,25,3855,2023-05-23 21:09:57,2023-05-28 10:27:22,13,Sedan,195,Cash
2571,304,2974,2023-08-24 10:15:28,2023-08-30 07:07:23,20,SUV,400,Debit Card
2572,327,3527,2023-10-28 11:30:18,2023-10-31 04:35:29,17,SUV,340,Cash
2573,356,2159,2023-05-26 00:07:36,2023-05-27 01:41:10,1,Truck,25,Cash
2574,384,4339,2023-06-01 21:34:01,2023-06-04 23:24:41,1,Convertible,30,Credit Card
2575,939,4933,2023-04-25 11:40:04,2023-04-30 07:50:40,20,SUV,400,Debit Card
2576,959,1260,2023-12-13 21:12:41,2023-12-17 17:18:48,20,Sedan,300,Debit Card
2577,261,974,2023-12-18 08:36:25,2023-12-21 07:04:22,22,Truck,550,Debit Card
2578,868,3015,2023-08-26 09:31:54,2023-08-29 03:14:53,17,Convertible,510,Mobile Payment
2579,3,1358,2023-05-19 23:03:08,2023-05-21 07:14:26,8,Convertible,240,Cash
2580,656,616,2023-04-07 19:47:56,2023-04-08 15:23:07,19,SUV,380,Cash
2581,4,2330,2023-11-20 11:27:09,2023-11-23 03:44:56,16,Truck,400,Mobile Payment
2582,471,4674,2023-06-21 21:30:03,2023-06-28 03:52:29,6,Convertible,180,Credit Card
2583,757,1340,2023-09-25 13:15:59,2023-10-01 12:44:13,23,Sedan,345,Mobile Payment
2584,271,1992,2023-07-19 21:56:52,2023-07-22 04:57:48,7,Convertible,210,Debit Card
2585,115,915,2023-06-09 19:39:48,2023-06-16 09:38:04,13,Convertible,390,Debit Card
2586,494,2079,2023-01-19 07:14:01,2023-01-21 22:12:06,14,SUV,280,Mobile Payment
2587,799,2560,2023-01-10 20:07:24,2023-01-16 03:45:03,7,Sedan,105,Mobile Payment
2588,5,4478,2023-07-20 02:33:21,2023-07-24 23:49:39,21,Sedan,315,Mobile Payment
2589,471,4395,2023-07-21 23:29:45,2023-07-26 04:16:51,4,SUV,80,Mobile Payment
2590,359,4549,2023-11-18 23:11:11,2023-11-20 23:01:42,23,Truck,575,Mobile Payment
2591,6,759,2023-05-07 12:04:07,2023-05-14 11:54:50,23,SUV,460,Credit Card
2592,588,2500,2023-06-04 21:18:22,2023-06-08 11:54:30,14,Truck,350,Debit Card
2593,212,2532,2023-03-04 07:35:01,2023-03-04 14:22:08,6,SUV,120,Debit Card
2594,280,1457,2023-01-05 12:44:14,2023-01-12 02:08:42,13,Sedan,195,Debit Card
2595,187,4877,2023-11-15 04:20:42,2023-11-17 09:48:34,5,Truck,125,Credit Card
2596,213,1482,2023-04-19 00:18:11,2023-04-25 15:17:36,14,Truck,350,Credit Card
2597,816,2601,2023-07-31 06:02:03,2023-08-01 23:19:56,17,SUV,340,Cash
2598,159,2361,2023-11-17 15:06:33,2023-11-18 22:41:49,7,Convertible,210,Mobile Payment
2599,410,3311,2023-11-22 20:33:06,2023-11-28 21:02:41,0,SUV,0,Cash
2600,777,3738,2023-12-16 19:17:55,2023-12-18 08:54:28,13,Sedan,195,Mobile Payment
2601,753,2243,2023-11-07 10:48:27,2023-11-13 16:03:40,5,Convertible,150,Credit Card
2602,884,526,2023-12-19 17:32:52,2023-12-20 08:35:24,15,Sedan,225,Cash
2603,571,2203,2023-05-18 19:19:56,2023-05-21 06:45:47,11,Convertible,330,Mobile Payment
2604,648,4122,2023-01-31 05:31:07,2023-02-01 04:41:09,23,Sedan,345,Mobile Payment
2605,332,1203,2023-11-13 19:51:27,2023-11-14 04:10:17,8,Sedan,120,Credit Card
2606,411,2650,2023-12-11 09:59:17,2023-12-17 18:43:36,8,Sedan,120,Cash
2607,783,604,2023-11-05 00:26:24,2023-11-09 12:53:06,12,Convertible,360,Mobile Payment
2608,437,461,2023-10-11 07:27:52,2023-10-13 17:07:54,9,SUV,180,Debit Card
2609,489,2714,2023-04-02 19:41:25,2023-04-09 19:10:20,23,Truck,575,Debit Card
2610,457,3137,2023-03-14 11:05:52,2023-03-16 00:16:45,13,Convertible,390,Mobile Payment
2611,530,2947,2023-02-20 21:14:11,2023-02-26 09:01:22,11,Truck,275,Cash
2612,186,1265,2023-09-12 11:05:12,2023-09-14 19:46:03,8,Truck,200,Credit Card
2613,708,154,2023-01-18 07:31:51,2023-01-21 12:45:56,5,Truck,125,Credit Card
2614,193,255,2023-06-02 03:27:01,2023-06-05 10:08:09,6,Sedan,90,Debit Card
2615,177,4184,2023-08-17 04:10:41,2023-08-21 19:27:12,15,SUV,300,Credit Card
2616,356,4634,2023-02-07 00:22:18,2023-02-10 14:48:16,14,Convertible,420,Debit Card
2617,607,3302,2023-06-09 02:08:27,2023-06-11 22:11:26,20,Convertible,600,Debit Card
2618,24,1965,2023-12-29 03:54:33,2023-12-30 15:22:33,11,Truck,275,Debit Card
2619,324,4843,2023-07-06 10:16:25,2023-07-09 07:44:32,21,SUV,420,Cash
2620,459,3182,2023-11-09 06:40:49,2023-11-15 19:27:53,12,SUV,240,Debit Card
2621,410,2113,2023-09-12 15:55:09,2023-09-18 11:00:06,19,SUV,380,Cash
2622,686,3629,2023-04-16 18:06:28,2023-04-22 12:37:37,18,Sedan,270,Debit Card
2623,99,3240,2023-03-12 14:14:27,2023-03-19 13:15:39,23,Convertible,690,Mobile Payment
2624,311,2272,2023-04-07 12:55:44,2023-04-08 12:52:55,23,Truck,575,Credit Card
2625,445,2320,2023-03-19 00:50:46,2023-03-22 01:00:06,0,SUV,0,Mobile Payment
2626,78,4599,2023-02-12 17:15:29,2023-02-17 05:04:30,11,Sedan,165,Mobile Payment
2627,397,1407,2023-04-08 23:04:13,2023-04-14 01:14:51,2,Truck,50,Debit Card
2628,38,2413,2023-01-24 11:28:12,2023-01-26 19:16:31,7,Sedan,105,Cash
2629,372,1387,2023-10-25 06:01:19,2023-10-30 21:43:50,15,Truck,375,Cash
2630,790,2459,2023-01-01 10:54:23,2023-01-06 12:09:47,1,SUV,20,Cash
2631,159,4689,2023-10-29 11:31:32,2023-10-31 04:42:24,17,Sedan,255,Cash
2632,234,3928,2023-01-28 23:11:18,2023-01-30 19:26:07,20,Convertible,600,Debit Card
2633,284,4684,2023-11-03 07:04:34,2023-11-07 17:40:15,10,Truck,250,Cash
2634,934,673,2023-11-19 14:19:26,2023-11-19 21:06:24,6,SUV,120,Debit Card
2635,242,2161,2023-01-18 19:54:17,2023-01-20 03:23:07,7,Convertible,210,Mobile Payment
2636,342,3459,2023-10-05 23:48:41,2023-10-07 02:16:35,2,Sedan,30,Debit Card
2637,744,2136,2023-11-18 15:43:25,2023-11-20 15:32:54,23,SUV,460,Credit Card
2638,557,1382,2023-05-21 01:55:58,2023-05-27 00:03:34,22,SUV,440,Mobile Payment
2639,608,4244,2023-08-14 03:40:53,2023-08-17 08:42:18,5,SUV,100,Debit Card
2640,939,3413,2023-02-08 13:08:50,2023-02-13 06:50:49,17,SUV,340,Debit Card
2641,273,3503,2023-03-25 01:21:08,2023-03-31 11:40:03,10,SUV,200,Mobile Payment
2642,1,3733,2023-04-22 14:10:23,2023-04-23 02:19:52,12,Truck,300,Debit Card
2643,101,2358,2023-08-07 06:28:15,2023-08-10 02:14:49,19,Truck,475,Debit Card
2644,608,3230,2023-02-19 20:04:53,2023-02-24 10:59:39,14,Truck,350,Mobile Payment
2645,161,789,2023-11-27 10:54:15,2023-11-27 16:18:27,5,Convertible,150,Cash
2646,516,4195,2023-05-17 08:26:37,2023-05-23 15:27:33,7,Convertible,210,Mobile Payment
2647,188,3999,2023-08-19 08:43:51,2023-08-20 10:03:06,1,Truck,25,Debit Card
2648,404,1995,2023-07-20 21:40:09,2023-07-22 09:14:08,11,SUV,220,Credit Card
2649,805,4708,2023-05-07 17:57:56,2023-05-12 03:05:34,9,Sedan,135,Cash
2650,15,596,2023-05-27 22:35:19,2023-06-02 21:24:50,22,SUV,440,Credit Card
2651,153,3457,2023-02-18 16:12:52,2023-02-19 00:32:22,8,Convertible,240,Cash
2652,923,544,2023-03-17 07:08:48,2023-03-21 22:10:10,15,Sedan,225,Mobile Payment
2653,827,1003,2023-07-14 20:25:45,2023-07-20 22:28:52,2,Sedan,30,Credit Card
2654,660,1431,2023-11-04 06:43:51,2023-11-04 16:05:34,9,SUV,180,Mobile Payment
2655,496,2938,2023-06-25 03:15:49,2023-06-25 22:46:37,19,Sedan,285,Cash
2656,867,1385,2023-05-09 12:29:35,2023-05-16 06:43:32,18,Convertible,540,Debit Card
2657,895,559,2023-12-03 21:49:12,2023-12-06 15:44:18,17,Sedan,255,Debit Card
2658,442,1276,2023-08-25 18:45:14,2023-09-01 07:05:15,12,Truck,300,Credit Card
2659,351,4553,2023-09-24 03:02:32,2023-09-27 16:43:53,13,SUV,260,Credit Card
2660,126,789,2023-06-05 00:53:25,2023-06-09 01:07:49,0,Truck,0,Mobile Payment
2661,638,2779,2023-12-03 11:42:26,2023-12-07 21:35:40,9,Truck,225,Debit Card
2662,600,769,2023-04-19 14:44:21,2023-04-26 08:14:55,17,SUV,340,Cash
2663,923,4144,2023-04-18 13:35:04,2023-04-23 15:50:42,2,SUV,40,Cash
2664,639,18,2023-05-02 14:25:47,2023-05-06 19:15:53,4,Truck,100,Mobile Payment
2665,770,1588,2023-04-23 03:35:09,2023-04-29 15:13:50,11,Convertible,330,Credit Card
2666,818,103,2023-09-02 12:03:42,2023-09-03 22:09:13,10,SUV,200,Cash
2667,437,3704,2023-10-19 16:28:41,2023-10-26 02:46:15,10,Truck,250,Credit Card
2668,396,3419,2023-06-04 11:25:48,2023-06-07 20:39:28,9,Convertible,270,Debit Card
2669,900,1499,2023-05-31 00:43:33,2023-05-31 13:23:23,12,SUV,240,Debit Card
2670,328,1953,2023-04-08 05:22:01,2023-04-10 04:49:53,23,Truck,575,Debit Card
2671,742,4983,2023-04-06 16:58:55,2023-04-13 14:37:29,21,Sedan,315,Cash
2672,776,4358,2023-12-28 11:43:39,2024-01-01 09:31:15,21,Convertible,630,Debit Card
2673,547,3262,2023-09-02 21:15:19,2023-09-04 19:35:44,22,Truck,550,Mobile Payment
2674,223,617,2023-10-24 23:50:41,2023-10-29 11:08:20,11,SUV,220,Credit Card
2675,410,198,2023-09-25 05:14:26,2023-09-30 20:33:00,15,Truck,375,Cash
2676,377,4117,2023-01-27 06:01:01,2023-02-02 14:20:39,8,Convertible,240,Debit Card
2677,734,1285,2023-06-19 07:50:24,2023-06-20 08:04:44,0,Truck,0,Credit Card
2678,810,3428,2023-09-03 23:13:48,2023-09-07 00:00:44,0,Convertible,0,Debit Card
2679,683,4861,2023-10-25 10:22:34,2023-10-30 13:27:35,3,Convertible,90,Credit Card
2680,405,752,2023-05-12 08:59:27,2023-05-12 16:25:20,7,Sedan,105,Debit Card
2681,527,719,2023-01-20 03:53:56,2023-01-21 22:24:54,18,Convertible,540,Debit Card
2682,326,4994,2023-01-04 06:34:43,2023-01-10 00:51:56,18,SUV,360,Cash
2683,106,1119,2023-12-21 13:00:22,2023-12-22 15:15:52,2,Sedan,30,Cash
2684,586,823,2023-02-11 21:11:04,2023-02-13 21:54:48,0,Convertible,0,Cash
2685,725,1775,2023-04-18 13:49:36,2023-04-19 07:09:24,17,SUV,340,Cash
2686,156,3811,2023-06-02 02:51:57,2023-06-02 10:28:05,7,Truck,175,Mobile Payment
2687,48,4063,2023-03-05 11:33:43,2023-03-12 07:48:33,20,Convertible,600,Cash
2688,89,426,2023-04-07 21:47:12,2023-04-11 03:59:52,6,Convertible,180,Debit Card
2689,589,1739,2023-11-15 12:48:49,2023-11-20 19:49:08,7,Sedan,105,Debit Card
2690,313,4328,2023-03-14 06:23:57,2023-03-18 10:38:21,4,Sedan,60,Mobile Payment
2691,442,2872,2023-08-23 12:00:12,2023-08-23 21:45:56,9,SUV,180,Mobile Payment
2692,596,2236,2023-12-07 04:20:17,2023-12-11 02:02:15,21,Truck,525,Cash
2693,869,2376,2023-11-18 19:45:48,2023-11-19 01:35:16,5,Convertible,150,Cash
2694,285,2235,2023-04-25 10:21:44,2023-04-25 19:18:58,8,Convertible,240,Debit Card
2695,316,310,2023-07-14 01:54:10,2023-07-20 11:23:17,9,Convertible,270,Mobile Payment
2696,438,4164,2023-11-30 02:53:24,2023-11-30 14:59:09,12,Truck,300,Credit Card
2697,165,3657,2023-01-03 11:18:27,2023-01-08 14:48:13,3,SUV,60,Debit Card
2698,649,1676,2023-03-16 22:54:27,2023-03-21 04:15:54,5,SUV,100,Mobile Payment
2699,699,2738,2023-08-14 10:42:27,2023-08-20 11:10:21,0,Sedan,0,Cash
2700,298,4464,2023-06-17 16:14:14,2023-06-17 23:57:03,7,Truck,175,Debit Card
2701,700,3968,2023-06-08 02:43:15,2023-06-09 00:42:56,21,Sedan,315,Cash
2702,647,1700,2023-09-23 04:37:54,2023-09-23 10:57:18,6,Convertible,180,Cash
2703,733,2820,2023-02-11 23:48:31,2023-02-12 00:32:26,0,Truck,0,Mobile Payment
2704,968,1975,2023-11-09 19:57:21,2023-11-13 09:24:42,13,Sedan,195,Debit Card
2705,474,852,2023-06-02 08:48:31,2023-06-06 05:08:26,20,Truck,500,Debit Card
2706,820,118,2023-01-01 15:47:20,2023-01-04 10:52:29,19,SUV,380,Mobile Payment
2707,47,2874,2023-10-04 11:42:03,2023-10-07 08:46:13,21,Truck,525,Debit Card
2708,20,4868,2023-07-27 23:31:44,2023-07-31 04:28:35,4,Sedan,60,Debit Card
2709,920,619,2023-07-05 13:31:39,2023-07-11 00:07:48,10,Truck,250,Credit Card
2710,484,3798,2023-01-30 23:22:39,2023-02-02 08:46:41,9,Convertible,270,Cash
2711,696,2655,2023-08-25 02:53:53,2023-08-31 08:33:24,5,Convertible,150,Mobile Payment
2712,998,2267,2023-11-12 21:05:35,2023-11-18 03:35:25,6,Sedan,90,Credit Card
2713,811,143,2023-05-29 23:16:52,2023-05-31 05:21:39,6,Truck,150,Cash
2714,58,1294,2023-02-06 08:56:16,2023-02-12 09:49:00,0,Sedan,0,Mobile Payment
2715,519,3726,2023-02-18 12:20:55,2023-02-19 22:02:49,9,SUV,180,Mobile Payment
2716,799,487,2023-09-05 01:47:56,2023-09-08 01:57:08,0,Truck,0,Mobile Payment
2717,180,191,2023-02-09 08:32:23,2023-02-13 18:56:28,10,Convertible,300,Credit Card
2718,701,939,2023-06-02 07:03:30,2023-06-04 13:27:35,6,SUV,120,Credit Card
2719,769,4477,2023-07-16 00:19:31,2023-07-16 04:52:31,4,Sedan,60,Cash
2720,971,985,2023-08-02 04:44:40,2023-08-02 14:22:42,9,Convertible,270,Credit Card
2721,419,2422,2023-01-05 03:47:18,2023-01-07 06:33:18,2,Sedan,30,Debit Card
2722,57,2892,2023-01-20 23:36:43,2023-01-26 20:10:33,20,SUV,400,Debit Card
2723,628,4196,2023-10-16 18:04:05,2023-10-20 13:27:30,19,SUV,380,Cash
2724,354,452,2023-03-10 00:46:23,2023-03-14 21:41:04,20,Convertible,600,Mobile Payment
2725,242,3327,2023-11-10 14:56:31,2023-11-16 20:48:25,5,Truck,125,Debit Card
2726,561,4732,2023-06-12 21:52:22,2023-06-18 04:45:16,6,Truck,150,Mobile Payment
2727,795,379,2023-01-03 11:41:31,2023-01-10 04:46:03,17,Convertible,510,Cash
2728,529,1398,2023-04-13 14:30:58,2023-04-18 18:49:01,4,Convertible,120,Debit Card
2729,288,1746,2023-02-23 23:02:03,2023-03-02 18:39:25,19,Sedan,285,Mobile Payment
2730,727,2551,2023-03-31 16:18:26,2023-04-02 02:10:41,9,Sedan,135,Credit Card
2731,387,4104,2023-11-06 03:50:35,2023-11-06 17:41:05,13,SUV,260,Cash
2732,926,511,2023-09-22 20:26:35,2023-09-29 00:09:35,3,SUV,60,Credit Card
2733,404,1996,2023-06-20 16:52:52,2023-06-26 12:20:08,19,Truck,475,Credit Card
2734,264,1374,2023-12-22 02:56:39,2023-12-28 14:36:52,11,Convertible,330,Debit Card
2735,682,2782,2023-04-18 07:09:36,2023-04-23 21:07:25,13,Convertible,390,Mobile Payment
2736,249,3848,2023-05-17 21:52:39,2023-05-24 15:49:18,17,Convertible,510,Credit Card
2737,224,2358,2023-01-31 00:53:38,2023-02-04 00:24:26,23,Convertible,690,Debit Card
2738,363,1233,2023-02-02 17:26:10,2023-02-09 08:28:40,15,Convertible,450,Credit Card
2739,940,214,2023-01-15 21:46:23,2023-01-22 02:02:30,4,Sedan,60,Debit Card
2740,556,4880,2023-03-10 03:24:27,2023-03-16 19:53:23,16,Convertible,480,Mobile Payment
2741,318,787,2023-12-22 06:35:22,2023-12-26 02:18:55,19,SUV,380,Mobile Payment
2742,237,253,2023-04-01 03:32:33,2023-04-02 12:14:49,8,Convertible,240,Mobile Payment
2743,885,4613,2023-09-16 12:18:15,2023-09-23 09:02:19,20,Sedan,300,Cash
2744,275,1070,2023-06-13 12:04:22,2023-06-14 18:40:35,6,Convertible,180,Mobile Payment
2745,398,1738,2023-10-25 05:48:15,2023-10-27 14:21:14,8,SUV,160,Debit Card
2746,517,551,2023-05-23 20:32:27,2023-05-28 18:40:42,22,Sedan,330,Cash
2747,658,314,2023-09-07 20:22:27,2023-09-14 01:23:22,5,Sedan,75,Mobile Payment
2748,514,2517,2023-08-20 08:34:31,2023-08-21 04:20:14,19,Truck,475,Cash
2749,131,1199,2023-03-02 02:33:51,2023-03-04 16:39:32,14,Convertible,420,Mobile Payment
2750,735,3885,2023-04-01 11:14:11,2023-04-05 03:54:54,16,Sedan,240,Mobile Payment
2751,952,4323,2023-04-21 07:58:01,2023-04-27 07:46:20,23,Truck,575,Mobile Payment
2752,821,2298,2023-02-27 03:48:39,2023-03-02 13:22:09,9,Convertible,270,Mobile Payment
2753,41,553,2023-04-18 18:18:51,2023-04-19 19:39:25,1,Sedan,15,Debit Card
2754,844,1074,2023-05-16 17:04:15,2023-05-22 16:54:52,23,SUV,460,Credit Card
2755,995,2432,2023-01-26 14:44:52,2023-01-31 15:40:01,0,Sedan,0,Debit Card
2756,256,4986,2023-08-30 22:01:06,2023-09-05 22:21:01,0,Sedan,0,Credit Card
2757,38,766,2023-10-15 17:33:25,2023-10-16 08:27:19,14,SUV,280,Cash
2758,654,2325,2023-08-17 10:51:53,2023-08-21 11:58:48,1,SUV,20,Mobile Payment
2759,847,670,2023-07-31 19:23:38,2023-08-07 00:00:56,4,Truck,100,Debit Card
2760,759,1154,2023-10-02 17:21:12,2023-10-08 12:40:19,19,SUV,380,Credit Card
2761,460,3821,2023-11-29 10:07:26,2023-12-02 23:14:25,13,Convertible,390,Debit Card
2762,746,1964,2023-12-23 05:55:35,2023-12-25 14:23:06,8,SUV,160,Credit Card
2763,15,1817,2023-03-15 20:54:47,2023-03-19 16:36:13,19,Sedan,285,Credit Card
2764,168,2100,2023-08-01 15:42:15,2023-08-02 00:49:23,9,Sedan,135,Mobile Payment
2765,933,1599,2023-04-30 11:20:40,2023-05-05 21:01:33,9,Convertible,270,Debit Card
2766,233,2773,2023-06-10 23:17:41,2023-06-11 08:15:39,8,SUV,160,Mobile Payment
2767,10,1625,2023-09-07 22:44:55,2023-09-12 17:01:08,18,Truck,450,Credit Card
2768,403,3576,2023-07-03 07:47:38,2023-07-07 04:28:15,20,SUV,400,Mobile Payment
2769,137,3903,2023-04-18 05:20:05,2023-04-24 17:46:42,12,Convertible,360,Cash
2770,288,2917,2023-06-22 20:41:25,2023-06-27 02:05:39,5,SUV,100,Mobile Payment
2771,950,3708,2023-09-13 19:02:09,2023-09-15 17:42:34,22,SUV,440,Debit Card
2772,304,4819,2023-03-26 21:01:40,2023-03-30 01:42:47,4,SUV,80,Credit Card
2773,670,4309,2023-08-17 13:59:28,2023-08-19 04:27:28,14,Convertible,420,Debit Card
2774,601,2701,2023-04-07 08:10:39,2023-04-09 18:08:34,9,Sedan,135,Debit Card
2775,90,809,2023-04-06 15:25:33,2023-04-13 01:41:12,10,SUV,200,Credit Card
2776,680,1877,2023-12-07 08:47:20,2023-12-12 21:23:27,12,Truck,300,Credit Card
2777,903,921,2023-03-01 22:48:45,2023-03-07 23:00:08,0,SUV,0,Debit Card
2778,473,2806,2023-02-26 22:46:53,2023-03-01 04:34:15,5,SUV,100,Cash
2779,185,3232,2023-06-24 21:05:59,2023-06-30 01:18:26,4,Convertible,120,Cash
2780,885,2920,2023-07-17 13:29:56,2023-07-23 21:10:56,7,Sedan,105,Cash
2781,118,2059,2023-11-28 07:38:29,2023-11-29 10:16:06,2,SUV,40,Debit Card
2782,856,122,2023-04-01 07:19:15,2023-04-02 20:03:47,12,Convertible,360,Mobile Payment
2783,853,4634,2023-09-01 16:32:46,2023-09-03 22:58:10,6,Convertible,180,Credit Card
2784,756,1261,2023-10-01 04:56:43,2023-10-01 17:09:41,12,Convertible,360,Mobile Payment
2785,978,3303,2023-02-11 02:47:13,2023-02-12 03:12:19,0,Convertible,0,Credit Card
2786,124,1308,2023-09-28 03:00:00,2023-09-29 09:39:19,6,Convertible,180,Mobile Payment
2787,371,4261,2023-01-03 07:38:32,2023-01-07 22:45:43,15,Sedan,225,Mobile Payment
2788,624,3605,2023-10-07 14:27:08,2023-10-14 13:12:17,22,Truck,550,Cash
2789,135,1294,2023-09-26 21:59:58,2023-09-28 04:27:36,6,Truck,150,Mobile Payment
2790,561,376,2023-10-11 15:43:05,2023-10-16 13:55:12,22,Truck,550,Cash
2791,276,2664,2023-08-13 05:22:30,2023-08-17 00:06:01,18,Convertible,540,Cash
